"","X","Lieu","ACCES_PMR","Latitude","Longitude","Icon","Couleur"
"7249",7249,"Distributeur automatique de billets","Non renseigné",45.1812869561565,5.76415992062383,"money","yellow"
"7250",7250,"Distributeur automatique de billets","Non renseigné",47.6081801835306,1.35562007863351,"money","yellow"
"7251",7251,"Distributeur automatique de billets","Non renseigné",48.3684499820482,-2.39722007426107,"money","yellow"
"7252",7252,"Fontaine à eau","Non renseigné",48.8866901510404,2.38911076465461,"tint","lightblue"
"7253",7253,"Distributeur automatique de billets","Non renseigné",50.4365650641736,3.44175239690651,"money","yellow"
"7254",7254,"Distributeur automatique de billets","Non renseigné",46.3126978718276,3.40238754302339,"money","yellow"
"7255",7255,"Distributeur automatique de billets","Non renseigné",48.5916138792724,-0.357030559843707,"money","yellow"
"7256",7256,"Distributeur automatique de billets","Non renseigné",49.5268822257131,0.190308974672234,"money","yellow"
"7257",7257,"Distributeur automatique de billets","Non renseigné",49.4156062584763,1.09123817255355,"money","yellow"
"7258",7258,"Fontaine à eau","Non renseigné",48.8309817660765,2.32093733049889,"tint","lightblue"
"7259",7259,"Distributeur automatique de billets","Non renseigné",44.01081436004,4.41799224043055,"money","yellow"
"7260",7260,"Parking vélo","Non renseigné",48.8489813608533,2.24310524943178,"bicycle","lightgreen"
"7261",7261,"Distributeur automatique de billets","Non renseigné",48.7304150945216,2.44723874717872,"money","yellow"
"7262",7262,"Distributeur automatique de billets","Non renseigné",-21.3611815402884,55.7629582562,"money","yellow"
"7263",7263,"Distributeur automatique de billets","Non renseigné",45.9797703541563,4.73536193998348,"money","yellow"
"7264",7264,"Fontaine à eau","Non renseigné",48.8601320446008,2.38918599859159,"tint","lightblue"
"7265",7265,"Distributeur automatique de billets","Non renseigné",44.8410862934634,-0.646715336128722,"money","yellow"
"7266",7266,"Distributeur automatique de billets","Non renseigné",50.0128951465648,1.99095375467436,"money","yellow"
"7267",7267,"Fontaine à eau","Non renseigné",48.8718468217278,2.37243600459882,"tint","lightblue"
"7268",7268,"Distributeur automatique de billets","Non renseigné",48.7242930362627,4.58425994655101,"money","yellow"
"7269",7269,"Distributeur automatique de billets","Non renseigné",44.371307358859,4.64350835114234,"money","yellow"
"7270",7270,"Distributeur automatique de billets","Non renseigné",44.7267354250474,5.02426066138887,"money","yellow"
"7271",7271,"Distributeur automatique de billets","Non renseigné",48.1540052757812,-1.83034467038053,"money","yellow"
"7272",7272,"Distributeur automatique de billets","Non renseigné",48.7894582263042,2.31279343937069,"money","yellow"
"7273",7273,"Distributeur automatique de billets","Non renseigné",47.2141827898894,-1.5855127152625,"money","yellow"
"7274",7274,"Distributeur automatique de billets","Non renseigné",14.5287316750882,-60.9809386542888,"money","yellow"
"7275",7275,"Distributeur automatique de billets","Non renseigné",47.2236457909342,6.11633497019059,"money","yellow"
"7276",7276,"Distributeur automatique de billets","Non renseigné",50.6904843434363,3.17633842708881,"money","yellow"
"7277",7277,"Distributeur automatique de billets","Non renseigné",45.5144876400522,6.69736036773253,"money","yellow"
"7278",7278,"Distributeur automatique de billets","Non renseigné",48.8644407204378,2.20792501801495,"money","yellow"
"7279",7279,"Distributeur automatique de billets","Non renseigné",47.2698011598543,1.37687105302544,"money","yellow"
"7280",7280,"Distributeur automatique de billets","Non renseigné",43.4061200604977,4.98418946452531,"money","yellow"
"7281",7281,"Distributeur automatique de billets","Non renseigné",48.8485314491193,2.43473998844249,"money","yellow"
"7282",7282,"Distributeur automatique de billets","Non renseigné",50.4801385554592,2.66408017483914,"money","yellow"
"7283",7283,"Distributeur automatique de billets","Non renseigné",49.2563894931244,2.43407396241633,"money","yellow"
"7284",7284,"Distributeur automatique de billets","Non renseigné",48.8981911887638,2.09478516209443,"money","yellow"
"7285",7285,"Distributeur automatique de billets","Non renseigné",48.6287381666182,-2.36528292769418,"money","yellow"
"7286",7286,"Distributeur automatique de billets","Non renseigné",49.1882011182463,2.41557082734178,"money","yellow"
"7287",7287,"Distributeur automatique de billets","Non renseigné",-21.2613258323065,55.5047424971896,"money","yellow"
"7288",7288,"Distributeur automatique de billets","Non renseigné",43.6165015553822,3.88011495258814,"money","yellow"
"7289",7289,"Distributeur automatique de billets","Non renseigné",48.8423020186807,2.78936221845979,"money","yellow"
"7290",7290,"Sanisette (toilettes publiques)","Oui",48.870491601418,2.35137801481751,"male","blue"
"7291",7291,"Fontaine à eau","Non renseigné",48.8995510660723,2.37536238273598,"tint","lightblue"
"7292",7292,"Distributeur automatique de billets","Non renseigné",46.6473340404609,-0.248187356184047,"money","yellow"
"7293",7293,"Distributeur automatique de billets","Non renseigné",47.2822062927321,-2.21162520816506,"money","yellow"
"7294",7294,"Distributeur automatique de billets","Non renseigné",45.1880627190439,5.72457403595402,"money","yellow"
"7295",7295,"Distributeur automatique de billets","Non renseigné",43.7101505478832,-1.05554534562589,"money","yellow"
"7296",7296,"Distributeur automatique de billets","Non renseigné",43.2849195846273,3.50958982149876,"money","yellow"
"7297",7297,"Distributeur automatique de billets","Non renseigné",48.6333584392855,2.55201966146535,"money","yellow"
"7298",7298,"Distributeur automatique de billets","Non renseigné",47.0842638774331,2.39546389891399,"money","yellow"
"7299",7299,"Distributeur automatique de billets","Non renseigné",47.2588776960005,-1.51977613088164,"money","yellow"
"7300",7300,"Distributeur automatique de billets","Non renseigné",47.8141202755617,-3.62832207733575,"money","yellow"
"7301",7301,"Distributeur automatique de billets","Non renseigné",43.7597593447298,-0.573590942290735,"money","yellow"
"7302",7302,"Distributeur automatique de billets","Non renseigné",42.5467864762101,3.0211861304048,"money","yellow"
"7303",7303,"Distributeur automatique de billets","Non renseigné",47.4809386185861,-0.555665655620942,"money","yellow"
"7304",7304,"Distributeur automatique de billets","Non renseigné",47.8714429378989,-3.54917620807694,"money","yellow"
"7305",7305,"Distributeur automatique de billets","Non renseigné",48.8514200205909,2.37586348889496,"money","yellow"
"7306",7306,"Distributeur automatique de billets","Non renseigné",46.3091295280086,3.28965035860639,"money","yellow"
"7307",7307,"Distributeur automatique de billets","Non renseigné",45.7688873700048,4.88482149948911,"money","yellow"
"7308",7308,"Distributeur automatique de billets","Non renseigné",15.9936179496221,-61.7264825385779,"money","yellow"
"7309",7309,"Distributeur automatique de billets","Non renseigné",43.2478377935306,5.37502059424284,"money","yellow"
"7310",7310,"Fontaine à eau","Non renseigné",48.8517182851954,2.25757838546485,"tint","lightblue"
"7311",7311,"Distributeur automatique de billets","Non renseigné",43.7136067418377,-1.04853304543093,"money","yellow"
"7312",7312,"Fontaine à eau","Non renseigné",48.8408843777877,2.42010214569284,"tint","lightblue"
"7313",7313,"Distributeur automatique de billets","Non renseigné",43.1029445272358,1.65018295492743,"money","yellow"
"7314",7314,"Distributeur automatique de billets","Non renseigné",43.5941051939216,3.08232884511335,"money","yellow"
"7315",7315,"Fontaine à eau","Non renseigné",48.8599996872562,2.3894655454318,"tint","lightblue"
"7316",7316,"Fontaine à eau","Non renseigné",48.870937736571,2.37697798969133,"tint","lightblue"
"7317",7317,"Distributeur automatique de billets","Non renseigné",43.8913251335216,-0.501547813962105,"money","yellow"
"7318",7318,"Distributeur automatique de billets","Non renseigné",47.6122117951381,6.85951348140412,"money","yellow"
"7319",7319,"Distributeur automatique de billets","Non renseigné",48.5577977614712,-0.418448703890533,"money","yellow"
"7320",7320,"Distributeur automatique de billets","Non renseigné",47.0228416262537,4.83633973334318,"money","yellow"
"7321",7321,"Fontaine à eau","Non renseigné",48.892488161139,2.33889743178756,"tint","lightblue"
"7322",7322,"Distributeur automatique de billets","Non renseigné",44.3633131187073,3.74372152284454,"money","yellow"
"7323",7323,"Distributeur automatique de billets","Non renseigné",47.8084389377716,7.10707475183352,"money","yellow"
"7324",7324,"Distributeur automatique de billets","Non renseigné",46.6458518685227,-0.236945547647736,"money","yellow"
"7325",7325,"Distributeur automatique de billets","Non renseigné",47.3480912367991,-2.51212465120068,"money","yellow"
"7326",7326,"Distributeur automatique de billets","Non renseigné",44.8124140658206,-0.589881841660713,"money","yellow"
"7327",7327,"Distributeur automatique de billets","Non renseigné",46.58553016123,5.69730242433158,"money","yellow"
"7328",7328,"Distributeur automatique de billets","Non renseigné",48.899503562517,2.37006178697536,"money","yellow"
"7329",7329,"Distributeur automatique de billets","Non renseigné",48.6355326211497,2.43893823228501,"money","yellow"
"7330",7330,"Fontaine à eau","Non renseigné",48.8587904936551,2.37958465652522,"tint","lightblue"
"7331",7331,"Distributeur automatique de billets","Non renseigné",45.75849464826,4.85362296622989,"money","yellow"
"7332",7332,"Distributeur automatique de billets","Non renseigné",48.1065280807306,-1.67791791715149,"money","yellow"
"7333",7333,"Distributeur automatique de billets","Non renseigné",48.9689385778542,2.28514958742832,"money","yellow"
"7334",7334,"Distributeur automatique de billets","Non renseigné",43.6639042353136,7.12897507226432,"money","yellow"
"7335",7335,"Distributeur automatique de billets","Non renseigné",48.5556539220964,-3.14355453965749,"money","yellow"
"7336",7336,"Distributeur automatique de billets","Non renseigné",44.7937332343988,6.92827006549839,"money","yellow"
"7337",7337,"Distributeur automatique de billets","Non renseigné",-21.3399988784073,55.4767922866863,"money","yellow"
"7338",7338,"Distributeur automatique de billets","Non renseigné",43.5376705942257,6.46129202765852,"money","yellow"
"7339",7339,"Distributeur automatique de billets","Non renseigné",45.2784182941499,6.34430069210484,"money","yellow"
"7340",7340,"Distributeur automatique de billets","Non renseigné",43.5242207409364,5.43432029608161,"money","yellow"
"7341",7341,"Toilettes publiques","Non",48.8421354648305,2.30558818110809,"female","blue"
"7342",7342,"Distributeur automatique de billets","Non renseigné",45.8148056987032,5.40459085899158,"money","yellow"
"7343",7343,"Distributeur automatique de billets","Non renseigné",43.1799826831227,-0.260869930056856,"money","yellow"
"7344",7344,"Distributeur automatique de billets","Non renseigné",47.2399689606314,6.02169716457229,"money","yellow"
"7345",7345,"Distributeur automatique de billets","Non renseigné",45.6047021477278,4.06550219894254,"money","yellow"
"7346",7346,"Distributeur automatique de billets","Non renseigné",48.198424333459,3.28302513469998,"money","yellow"
"7347",7347,"Toilettes publiques","Non",48.8662619149303,2.40976262437377,"female","blue"
"7348",7348,"Distributeur automatique de billets","Non renseigné",44.4804453540533,4.23687423263857,"money","yellow"
"7349",7349,"Distributeur automatique de billets","Non renseigné",49.6116600633522,1.54315535531418,"money","yellow"
"7350",7350,"Distributeur automatique de billets","Non renseigné",50.3926342523557,2.90934471997997,"money","yellow"
"7351",7351,"Distributeur automatique de billets","Non renseigné",45.8841251275956,4.80408223043702,"money","yellow"
"7352",7352,"Distributeur automatique de billets","Non renseigné",46.3219707713085,-0.461402604893522,"money","yellow"
"7353",7353,"Distributeur automatique de billets","Non renseigné",47.2052882495177,-1.53459407840694,"money","yellow"
"7354",7354,"Distributeur automatique de billets","Non renseigné",48.9545947945914,4.36253488682556,"money","yellow"
"7355",7355,"Distributeur automatique de billets","Non renseigné",46.1546561654817,5.60558269448413,"money","yellow"
"7356",7356,"Distributeur automatique de billets","Non renseigné",42.8169140930964,0.322673391198407,"money","yellow"
"7357",7357,"Fontaine à eau","Non renseigné",48.8276737190698,2.35271045253488,"tint","lightblue"
"7358",7358,"Distributeur automatique de billets","Non renseigné",44.1050539414385,-0.543925040026778,"money","yellow"
"7359",7359,"Distributeur automatique de billets","Non renseigné",43.7034841688322,1.46676989822751,"money","yellow"
"7360",7360,"Distributeur automatique de billets","Non renseigné",44.0322095869856,-1.25620156971536,"money","yellow"
"7361",7361,"Distributeur automatique de billets","Non renseigné",46.1958638645965,6.2544153417669,"money","yellow"
"7362",7362,"Distributeur automatique de billets","Non renseigné",46.7813705628511,4.84377816949549,"money","yellow"
"7363",7363,"Fontaine à eau","Non renseigné",48.8242809370771,2.41916097975778,"tint","lightblue"
"7364",7364,"Distributeur automatique de billets","Non renseigné",48.8330815899137,2.28913845132956,"money","yellow"
"7365",7365,"Distributeur automatique de billets","Non renseigné",48.1267469913848,-1.66450771026419,"money","yellow"
"7366",7366,"Distributeur automatique de billets","Non renseigné",47.2612435719902,0.467179916480745,"money","yellow"
"7367",7367,"Distributeur automatique de billets","Non renseigné",48.3710469471085,7.5921536772147,"money","yellow"
"7368",7368,"Distributeur automatique de billets","Non renseigné",44.7668886807431,-0.579889271973371,"money","yellow"
"7369",7369,"Distributeur automatique de billets","Non renseigné",43.7108875686292,-0.836858977257947,"money","yellow"
"7370",7370,"Distributeur automatique de billets","Non renseigné",45.7747530258456,4.83330439474696,"money","yellow"
"7371",7371,"Distributeur automatique de billets","Non renseigné",48.8466750252044,2.2849128824827,"money","yellow"
"7372",7372,"Distributeur automatique de billets","Non renseigné",48.0928457972663,6.61019175985118,"money","yellow"
"7373",7373,"Distributeur automatique de billets","Non renseigné",-20.8916131590917,55.5000862661577,"money","yellow"
"7374",7374,"Distributeur automatique de billets","Non renseigné",44.3472994926943,4.76554534094939,"money","yellow"
"7375",7375,"Distributeur automatique de billets","Non renseigné",-21.2040082829302,55.5729690935462,"money","yellow"
"7376",7376,"Distributeur automatique de billets","Non renseigné",48.7633352706927,2.25426529171907,"money","yellow"
"7377",7377,"Distributeur automatique de billets","Non renseigné",48.1086452656533,-1.68361945532817,"money","yellow"
"7378",7378,"Fontaine à eau","Non renseigné",48.8977225286367,2.3139282338342,"tint","lightblue"
"7379",7379,"Distributeur automatique de billets","Non renseigné",48.9693043641087,2.19484715358848,"money","yellow"
"7380",7380,"Distributeur automatique de billets","Non renseigné",-20.9055796728927,55.4835173390595,"money","yellow"
"7381",7381,"Distributeur automatique de billets","Non renseigné",48.8716005421285,2.33686919895115,"money","yellow"
"7382",7382,"Distributeur automatique de billets","Non renseigné",42.4339241499787,1.94389096091669,"money","yellow"
"7383",7383,"Distributeur automatique de billets","Non renseigné",45.6495178370637,0.157027119379222,"money","yellow"
"7384",7384,"Distributeur automatique de billets","Non renseigné",49.9465463479762,3.41450199149909,"money","yellow"
"7385",7385,"Distributeur automatique de billets","Non renseigné",48.8954629822733,2.24936975735156,"money","yellow"
"7386",7386,"Distributeur automatique de billets","Non renseigné",42.9103098683025,0.178697356567909,"money","yellow"
"7387",7387,"Fontaine à eau","Non renseigné",48.8867756369101,2.37496902538265,"tint","lightblue"
"7388",7388,"Distributeur automatique de billets","Non renseigné",46.973628790513,4.78274777228947,"money","yellow"
"7389",7389,"Distributeur automatique de billets","Non renseigné",43.6258413424504,1.43382574981337,"money","yellow"
"7390",7390,"Distributeur automatique de billets","Non renseigné",46.8342378245565,5.70727638619388,"money","yellow"
"7391",7391,"Distributeur automatique de billets","Non renseigné",48.6774063462907,6.15653516454398,"money","yellow"
"7392",7392,"Distributeur automatique de billets","Non renseigné",48.8829640558989,2.13079508028841,"money","yellow"
"7393",7393,"Distributeur automatique de billets","Non renseigné",48.8715205787723,2.33404231828686,"money","yellow"
"7394",7394,"Distributeur automatique de billets","Non renseigné",50.6308490301945,3.04452738381016,"money","yellow"
"7395",7395,"Distributeur automatique de billets","Non renseigné",44.4935775332124,6.55697589479286,"money","yellow"
"7396",7396,"Fontaine à eau","Non renseigné",48.8853917779436,2.38093356991621,"tint","lightblue"
"7397",7397,"Distributeur automatique de billets","Non renseigné",48.7904278448634,2.39160126647454,"money","yellow"
"7398",7398,"Distributeur automatique de billets","Non renseigné",47.213590356973,-1.58614730915176,"money","yellow"
"7399",7399,"Distributeur automatique de billets","Non renseigné",47.3878823942776,0.658884184161849,"money","yellow"
"7400",7400,"Distributeur automatique de billets","Non renseigné",48.6865758969054,2.35169066687578,"money","yellow"
"7401",7401,"Distributeur automatique de billets","Non renseigné",48.0592193619338,-1.19231746975487,"money","yellow"
"7402",7402,"Distributeur automatique de billets","Non renseigné",46.1060126286045,-0.752359251166098,"money","yellow"
"7403",7403,"Fontaine à eau","Non renseigné",48.8694117619047,2.31116371018472,"tint","lightblue"
"7404",7404,"Distributeur automatique de billets","Non renseigné",49.103974977474,6.1799320737864,"money","yellow"
"7405",7405,"Distributeur automatique de billets","Non renseigné",48.8570891208023,2.38095918311029,"money","yellow"
"7406",7406,"Distributeur automatique de billets","Non renseigné",47.7583877440755,0.274970220038256,"money","yellow"
"7407",7407,"Distributeur automatique de billets","Non renseigné",48.9845226313295,2.22678346196503,"money","yellow"
"7408",7408,"Fontaine à eau","Non renseigné",48.8778971889325,2.34497815656578,"tint","lightblue"
"7409",7409,"Distributeur automatique de billets","Non renseigné",49.2610398568241,4.03341032244307,"money","yellow"
"7410",7410,"Distributeur automatique de billets","Non renseigné",45.8519166588229,5.05897867197163,"money","yellow"
"7411",7411,"Distributeur automatique de billets","Non renseigné",48.9002892821205,2.47955534250227,"money","yellow"
"7412",7412,"Distributeur automatique de billets","Non renseigné",44.1042699820347,-0.544927515646322,"money","yellow"
"7413",7413,"Distributeur automatique de billets","Non renseigné",45.6273190370609,-1.05270673029716,"money","yellow"
"7414",7414,"Distributeur automatique de billets","Non renseigné",42.9583457171995,9.45144906447382,"money","yellow"
"7415",7415,"Fontaine à eau","Non renseigné",48.8315620365129,2.33346840319295,"tint","lightblue"
"7416",7416,"Distributeur automatique de billets","Non renseigné",45.7143526963012,6.10663031887728,"money","yellow"
"7417",7417,"Parking vélo","Non renseigné",48.8631284523846,2.2855853116689,"bicycle","lightgreen"
"7418",7418,"Distributeur automatique de billets","Non renseigné",45.4416758912026,-0.435348213249938,"money","yellow"
"7419",7419,"Distributeur automatique de billets","Non renseigné",43.839769974939,4.35804218672456,"money","yellow"
"7420",7420,"Fontaine à eau","Non renseigné",48.8764422768079,2.33870645113326,"tint","lightblue"
"7421",7421,"Distributeur automatique de billets","Non renseigné",43.2935340856139,5.37456428343407,"money","yellow"
"7422",7422,"Distributeur automatique de billets","Non renseigné",46.7991200810114,6.30366497406254,"money","yellow"
"7423",7423,"Distributeur automatique de billets","Non renseigné",48.8394257686067,-0.890329065439517,"money","yellow"
"7424",7424,"Distributeur automatique de billets","Non renseigné",43.7085332596658,-1.04497895084731,"money","yellow"
"7425",7425,"Distributeur automatique de billets","Non renseigné",43.3492877394961,-1.77187561514629,"money","yellow"
"7426",7426,"Distributeur automatique de billets","Non renseigné",48.8903324193407,2.19497472615478,"money","yellow"
"7427",7427,"Distributeur automatique de billets","Non renseigné",-21.3740039243061,55.6675204817428,"money","yellow"
"7428",7428,"Distributeur automatique de billets","Non renseigné",45.7441167506512,4.22445803564861,"money","yellow"
"7429",7429,"Distributeur automatique de billets","Non renseigné",45.7656499437231,5.07468308957655,"money","yellow"
"7430",7430,"Fontaine à eau","Non renseigné",48.8238331395183,2.35327837231658,"tint","lightblue"
"7431",7431,"Distributeur automatique de billets","Non renseigné",50.9932322319981,2.14048833221341,"money","yellow"
"7432",7432,"Distributeur automatique de billets","Non renseigné",48.8696135281623,2.34038909536983,"money","yellow"
"7433",7433,"Distributeur automatique de billets","Non renseigné",47.1675511612309,0.630610096919867,"money","yellow"
"7434",7434,"Distributeur automatique de billets","Non renseigné",48.9498207978199,4.88801877645466,"money","yellow"
"7435",7435,"Parking vélo","Non renseigné",48.8163757208714,2.09322670474298,"bicycle","lightgreen"
"7436",7436,"Distributeur automatique de billets","Non renseigné",48.6095863560571,2.30548668291726,"money","yellow"
"7437",7437,"Distributeur automatique de billets","Non renseigné",43.2803636849764,3.28072614629755,"money","yellow"
"7438",7438,"Distributeur automatique de billets","Non renseigné",44.1048356766799,3.88419978928073,"money","yellow"
"7439",7439,"Distributeur automatique de billets","Non renseigné",45.9551967933463,2.16760596827456,"money","yellow"
"7440",7440,"Distributeur automatique de billets","Non renseigné",45.1964994398641,5.73549632634138,"money","yellow"
"7441",7441,"Fontaine à eau","Non renseigné",48.8751586003795,2.35454096572676,"tint","lightblue"
"7442",7442,"Distributeur automatique de billets","Non renseigné",47.4054020806528,-0.922585646336358,"money","yellow"
"7443",7443,"Distributeur automatique de billets","Non renseigné",48.8551493807699,2.36031287921327,"money","yellow"
"7444",7444,"Fontaine à eau","Non renseigné",48.8609302137161,2.41076972379055,"tint","lightblue"
"7445",7445,"Distributeur automatique de billets","Non renseigné",44.9015526724049,2.45960607767319,"money","yellow"
"7446",7446,"Distributeur automatique de billets","Non renseigné",44.9455572449707,6.5563584838051,"money","yellow"
"7447",7447,"Fontaine à eau","Non renseigné",48.8625433991009,2.38800833809373,"tint","lightblue"
"7448",7448,"Distributeur automatique de billets","Non renseigné",44.3560479364936,2.57656715455639,"money","yellow"
"7449",7449,"Distributeur automatique de billets","Non renseigné",47.9961422716109,2.73276526129933,"money","yellow"
"7450",7450,"Distributeur automatique de billets","Non renseigné",47.3897196236342,0.693481579157947,"money","yellow"
"7451",7451,"Distributeur automatique de billets","Non renseigné",-12.8336787574989,45.1325429202602,"money","yellow"
"7452",7452,"Distributeur automatique de billets","Non renseigné",48.8239909968269,2.3632718586716,"money","yellow"
"7453",7453,"Distributeur automatique de billets","Non renseigné",47.3311384185355,2.83837137395341,"money","yellow"
"7454",7454,"Distributeur automatique de billets","Non renseigné",49.7731320635719,4.72076787309194,"money","yellow"
"7455",7455,"Distributeur automatique de billets","Non renseigné",47.2242601844368,6.11712203089857,"money","yellow"
"7456",7456,"Distributeur automatique de billets","Non renseigné",47.1902958745874,-1.49226546738069,"money","yellow"
"7457",7457,"Distributeur automatique de billets","Non renseigné",50.3975999432528,3.08546996332763,"money","yellow"
"7458",7458,"Distributeur automatique de billets","Non renseigné",48.8869438673448,2.17171268173442,"money","yellow"
"7459",7459,"Distributeur automatique de billets","Non renseigné",45.8613266862397,-1.23947472756132,"money","yellow"
"7460",7460,"Distributeur automatique de billets","Non renseigné",49.4156048335527,1.0908836180493,"money","yellow"
"7461",7461,"Distributeur automatique de billets","Non renseigné",47.080000841479,2.40144162080023,"money","yellow"
"7462",7462,"Distributeur automatique de billets","Non renseigné",48.9975655432198,1.70188219842555,"money","yellow"
"7463",7463,"Distributeur automatique de billets","Non renseigné",45.632569964123,5.1472960196829,"money","yellow"
"7464",7464,"Distributeur automatique de billets","Non renseigné",49.0921921170878,4.89869405215546,"money","yellow"
"7465",7465,"Distributeur automatique de billets","Non renseigné",45.7458016808272,4.72460712002155,"money","yellow"
"7466",7466,"Distributeur automatique de billets","Non renseigné",48.4676401669181,-2.51823681881382,"money","yellow"
"7467",7467,"Distributeur automatique de billets","Non renseigné",47.5507954951099,6.43234956745746,"money","yellow"
"7468",7468,"Distributeur automatique de billets","Non renseigné",45.7683245252067,4.87981716801841,"money","yellow"
"7469",7469,"Distributeur automatique de billets","Non renseigné",48.907276436606,2.26190363626208,"money","yellow"
"7470",7470,"Distributeur automatique de billets","Non renseigné",42.6990949607853,9.45099719607373,"money","yellow"
"7471",7471,"Distributeur automatique de billets","Non renseigné",43.5859855604984,7.11931886835134,"money","yellow"
"7472",7472,"Fontaine à eau","Non renseigné",48.831933502273,2.32545952919438,"tint","lightblue"
"7473",7473,"Distributeur automatique de billets","Non renseigné",45.1137982187362,4.2910837723181,"money","yellow"
"7474",7474,"Distributeur automatique de billets","Non renseigné",46.4247243546745,0.870002699792479,"money","yellow"
"7475",7475,"Distributeur automatique de billets","Non renseigné",48.1773421705969,-2.7540568030968,"money","yellow"
"7476",7476,"Distributeur automatique de billets","Non renseigné",47.9971584935517,1.23353246213131,"money","yellow"
"7477",7477,"Distributeur automatique de billets","Non renseigné",47.2028334415353,-1.55389760141554,"money","yellow"
"7478",7478,"Distributeur automatique de billets","Non renseigné",48.8462367354875,2.28629078354541,"money","yellow"
"7479",7479,"Distributeur automatique de billets","Non renseigné",45.2665079450164,1.77026528491442,"money","yellow"
"7480",7480,"Distributeur automatique de billets","Non renseigné",16.245646690624,-61.3664201181249,"money","yellow"
"7481",7481,"Distributeur automatique de billets","Non renseigné",44.2406764875472,4.63979852079774,"money","yellow"
"7482",7482,"Distributeur automatique de billets","Non renseigné",43.387859832977,4.80598576064773,"money","yellow"
"7483",7483,"Distributeur automatique de billets","Non renseigné",45.3637267900789,0.649719243593864,"money","yellow"
"7484",7484,"Distributeur automatique de billets","Non renseigné",43.7451787727024,4.79588774661846,"money","yellow"
"7485",7485,"Distributeur automatique de billets","Non renseigné",48.8555077909496,2.32588966016513,"money","yellow"
"7486",7486,"Distributeur automatique de billets","Non renseigné",46.0862412277607,5.40730508687724,"money","yellow"
"7487",7487,"Distributeur automatique de billets","Non renseigné",48.5139146426823,-2.74091590675846,"money","yellow"
"7488",7488,"Distributeur automatique de billets","Non renseigné",48.8907987884333,2.15729966395142,"money","yellow"
"7489",7489,"Distributeur automatique de billets","Non renseigné",44.7121814236531,-1.05630566806275,"money","yellow"
"7490",7490,"Fontaine à eau","Non renseigné",48.8496662256265,2.38052240560304,"tint","lightblue"
"7491",7491,"Distributeur automatique de billets","Non renseigné",43.2953913477191,5.4431593482542,"money","yellow"
"7492",7492,"Distributeur automatique de billets","Non renseigné",47.2947036265448,5.0045396357832,"money","yellow"
"7493",7493,"Distributeur automatique de billets","Non renseigné",47.2802353720198,5.00295143276989,"money","yellow"
"7494",7494,"Distributeur automatique de billets","Non renseigné",43.586639348946,1.4933308920989,"money","yellow"
"7495",7495,"Fontaine à eau","Non renseigné",48.8388039414913,2.40649108025691,"tint","lightblue"
"7496",7496,"Distributeur automatique de billets","Non renseigné",47.8670264292977,2.12190514996354,"money","yellow"
"7497",7497,"Distributeur automatique de billets","Non renseigné",48.9572359322814,2.88241793985409,"money","yellow"
"7498",7498,"Fontaine à eau","Non renseigné",48.8823304270957,2.39714949890486,"tint","lightblue"
"7499",7499,"Distributeur automatique de billets","Non renseigné",47.342037323413,0.615628450825568,"money","yellow"
"7500",7500,"Distributeur automatique de billets","Non renseigné",47.4845881830469,-0.626895236427515,"money","yellow"
"7501",7501,"Distributeur automatique de billets","Non renseigné",48.6536138950375,6.17638778602949,"money","yellow"
"7502",7502,"Distributeur automatique de billets","Non renseigné",45.7028993285287,3.85086546327386,"money","yellow"
"7503",7503,"Distributeur automatique de billets","Non renseigné",50.6092760230826,2.98414096822495,"money","yellow"
"7504",7504,"Distributeur automatique de billets","Non renseigné",49.1656911819977,-0.292537346979628,"money","yellow"
"7505",7505,"Fontaine à eau","Non renseigné",48.888891671971,2.37907333426181,"tint","lightblue"
"7506",7506,"Distributeur automatique de billets","Non renseigné",48.9367121718088,2.35816241813509,"money","yellow"
"7507",7507,"Fontaine à eau","Non renseigné",48.8240431906365,2.33114772292136,"tint","lightblue"
"7508",7508,"Distributeur automatique de billets","Non renseigné",48.7995715792163,2.17134228543318,"money","yellow"
"7509",7509,"Distributeur automatique de billets","Non renseigné",47.9183842778796,7.52802164055834,"money","yellow"
"7510",7510,"Distributeur automatique de billets","Non renseigné",50.1557723975083,2.3421255742503,"money","yellow"
"7511",7511,"Distributeur automatique de billets","Non renseigné",44.6415321220032,-1.2018092207276,"money","yellow"
"7512",7512,"Distributeur automatique de billets","Non renseigné",50.4804804532896,2.54491599852579,"money","yellow"
"7513",7513,"Distributeur automatique de billets","Non renseigné",43.4597530928769,-1.54687038143291,"money","yellow"
"7514",7514,"Distributeur automatique de billets","Non renseigné",46.136645054973,6.26989913858552,"money","yellow"
"7515",7515,"Distributeur automatique de billets","Non renseigné",45.0615516369609,5.34331797332675,"money","yellow"
"7516",7516,"Distributeur automatique de billets","Non renseigné",43.4553535995392,5.31680592976991,"money","yellow"
"7517",7517,"Distributeur automatique de billets","Non renseigné",47.258179064371,-2.23606633490485,"money","yellow"
"7518",7518,"Distributeur automatique de billets","Non renseigné",14.6146678917459,-60.9043922646612,"money","yellow"
"7519",7519,"Fontaine à eau","Non renseigné",48.8663444037793,2.3921697052954,"tint","lightblue"
"7520",7520,"Distributeur automatique de billets","Non renseigné",48.8151655233374,2.31762786966411,"money","yellow"
"7521",7521,"Distributeur automatique de billets","Non renseigné",44.6612531476089,-1.17104386422437,"money","yellow"
